class,cg27413732,cg27627006,cg26996201,cg04656009,cg24061542,cg10150615,cg07093324,cg00949670,cg03068376,cg00656478,cg17492891,cg04181864,cg19212550,cg14208041,cg05835416,cg08042322,cg05241830,cg15004938,cg22355463,cg25986322,cg00589181,cg16989822,cg00511596,cg05419984,cg13817545,cg26864230,cg14337027,cg15719025,cg07947533,cg04445570,cg09716038,cg22149137,cg08642716,cg20958098,cg06475503,cg14913676,cg19446838,cg02706575,cg15324185,cg00614392,cg00957480,cg13380204,cg25983288,cg11826008,cg18835596,cg11808459,cg01328621,cg01060952,cg15491094,cg15045943,cg13978347,cg24046864,cg01353960,cg04729070,cg04792024,cg23099959,cg10678486,cg24054683,cg07563765,cg01517148,cg01918222,cg17371436,cg21034183,cg13619623,cg14939641,cg11693709,cg18958531,cg06328456,cg01630567,cg20488820,cg08737815,cg02151101,cg18866817,cg16803064,cg00147216,cg09545123,cg08327690,cg21900829,cg15623149,cg23841361,cg19455335,cg24046411,cg12593394,cg05714773,cg12656611,cg20364512,cg27305525,cg13461336,cg25862140,cg27471901,cg26170066,cg00595787,cg26055718,cg05485968,cg18159276,cg00113117,cg21948655,cg08182501,cg05922925,cg17560586,cg22313322,cg26614578,cg09250072,cg03313126,cg16331823,cg15128147,cg07195224,cg07543711,cg13027184,cg05212836,cg10202788
-1.0,0.0539225,0.193984,0.00987037,0.536544,0.035433,0.064777,0.193077,0.0305105,0.0229229,0.861879,0.0303844,0.966842,0.816833,0.551905,0.705818,0.850616,0.840124,0.751619,0.0473534,0.770494,0.849085,0.909264,0.0222823,0.0581798,0.18379,0.0181041,0.637315,0.0813567,0.0162693,0.788482,0.87742,0.591534,0.784308,0.763126,0.942998,0.0327315,0.0323306,0.722498,0.851274,0.270317,0.786714,0.268796,0.965537,0.670076,0.836796,0.646682,0.818406,0.0275208,0.837649,0.0618842,0.764761,0.85839,0.736428,0.0371071,0.875117,0.901456,0.0445113,0.961886,0.979117,0.777822,0.505598,0.0189113,0.487304,0.888716,0.883865,0.707673,0.032603,0.890651,0.0305971,0.0956867,0.856612,0.885136,0.718257,0.738251,0.977597,0.0295351,0.0107579,0.964237,0.0158928,0.0166941,0.0562753,0.0299067,0.012939,0.815725,0.78515,0.780939,0.0521657,0.846081,0.85242,0.174188,0.0296016,0.864188,0.922312,0.841418,0.844109,0.768191,0.826846,0.554408,0.0259209,0.955347,0.0499278,0.0652084,0.785371,0.67431,0.0291813,0.332473,0.446685,0.877804,0.598177,0.0281476,0.915759
-1.0,0.0567713,0.266538,0.0258562,0.621922,0.0360747,0.0315929,0.0998762,0.0207828,0.0355198,0.835216,0.0190178,0.965148,0.815803,0.555976,0.644556,0.882191,0.833533,0.755789,0.0478251,0.778619,0.83809,0.861418,0.0211393,0.0691549,0.240281,0.0259589,0.619822,0.0606297,0.0215124,0.800037,0.89262,0.528616,0.815972,0.839538,0.953941,0.0176745,0.0369356,0.770438,0.862069,0.289699,0.765399,0.343899,0.968156,0.6712,0.830604,0.664556,0.821314,0.0370084,0.846772,0.041082,0.803283,0.890176,0.754704,0.0327434,0.902057,0.902696,0.04195,0.963038,0.980154,0.776,0.495437,0.0239698,0.472069,0.913369,0.890762,0.750693,0.0407901,0.855299,0.0214998,0.0937863,0.845572,0.882103,0.741765,0.771784,0.975181,0.041822,0.0207637,0.966717,0.0127437,0.0186961,0.0275406,0.0325928,0.0190156,0.786408,0.817585,0.781206,0.0231462,0.869798,0.809921,0.139184,0.0309659,0.873141,0.919709,0.875729,0.83256,0.783214,0.853478,0.685924,0.0274236,0.954917,0.0415958,0.0253382,0.798965,0.666506,0.0270864,0.304011,0.402124,0.813998,0.607633,0.030384,0.898221
-1.0,0.061054,0.215078,0.0177323,0.628185,0.0317581,0.0570365,0.105105,0.0191998,0.0309233,0.809465,0.0213368,0.95366,0.814264,0.601812,0.710014,0.8578,0.827543,0.763094,0.0830458,0.720285,0.816628,0.806177,0.0235064,0.0483408,0.217866,0.0191077,0.646551,0.0506456,0.0231143,0.820388,0.899512,0.560474,0.792598,0.853915,0.946136,0.03368,0.0466557,0.765159,0.860798,0.254742,0.768061,0.312454,0.96286,0.685972,0.812127,0.591014,0.804941,0.0521226,0.807518,0.0337147,0.768875,0.879183,0.749949,0.33091,0.875026,0.877651,0.0408169,0.96239,0.978031,0.689862,0.550303,0.021937,0.4498,0.845138,0.902202,0.699961,0.0319013,0.888503,0.0251464,0.106283,0.850837,0.861489,0.789168,0.794664,0.976238,0.0516211,0.0176641,0.965339,0.0122592,0.0216357,0.0369241,0.0360182,0.0189818,0.806695,0.814529,0.816811,0.0216556,0.827334,0.809909,0.207884,0.0291136,0.901161,0.900484,0.832929,0.838046,0.758512,0.870752,0.72751,0.0261947,0.953208,0.042094,0.0257745,0.807945,0.631503,0.0379389,0.271724,0.549975,0.810377,0.612411,0.0296203,0.882612
-1.0,0.0424015,0.176275,0.0190665,0.619779,0.0227679,0.066813,0.100564,0.0171878,0.0265049,0.843609,0.0195569,0.967829,0.815248,0.525127,0.731864,0.855064,0.811021,0.732713,0.0390982,0.709011,0.77427,0.85743,0.021232,0.0351973,0.180388,0.0271507,0.529453,0.0700482,0.0191427,0.79061,0.89536,0.380619,0.77237,0.805375,0.950588,0.0279592,0.0422666,0.745779,0.834053,0.299674,0.743164,0.163388,0.971456,0.578496,0.799844,0.650198,0.773336,0.0261113,0.831557,0.0618579,0.75383,0.783402,0.807565,0.0315431,0.887949,0.888963,0.0735765,0.964106,0.981697,0.769269,0.505035,0.0362573,0.426082,0.859205,0.879616,0.697712,0.0301674,0.88095,0.0285682,0.0791008,0.830284,0.856503,0.68721,0.724834,0.977652,0.0446665,0.0142585,0.973502,0.0120907,0.0153048,0.0462763,0.0314794,0.0134571,0.794399,0.753867,0.777818,0.0486254,0.80242,0.79302,0.215564,0.0286794,0.879178,0.897956,0.868498,0.837444,0.751464,0.873785,0.613901,0.0228784,0.964127,0.0477626,0.059856,0.744414,0.613872,0.0291395,0.26391,0.407989,0.828372,0.574376,0.0242208,0.895669
-1.0,0.0427513,0.372206,0.0186937,0.544137,0.0310955,0.0413014,0.140099,0.0153778,0.0330746,0.891474,0.0113446,0.96964,0.805124,0.482734,0.494605,0.900011,0.777868,0.723536,0.0301921,0.759677,0.895066,0.749363,0.0233246,0.0558324,0.225002,0.0584004,0.559985,0.0518779,0.0215891,0.888652,0.909015,0.255004,0.797459,0.838394,0.94842,0.0295276,0.0226664,0.657059,0.886334,0.420999,0.776748,0.212352,0.967288,0.528187,0.803299,0.603026,0.495041,0.0339081,0.804292,0.0423262,0.730694,0.742868,0.815618,0.0305848,0.898937,0.897715,0.0437826,0.957575,0.978276,0.782018,0.332106,0.0263252,0.394679,0.834606,0.898366,0.378835,0.0315508,0.879668,0.0259154,0.204988,0.830481,0.927385,0.762563,0.767469,0.974508,0.0165243,0.0151308,0.967075,0.0126388,0.0184282,0.036341,0.0424893,0.0159172,0.794661,0.750457,0.775788,0.0293305,0.809647,0.829308,0.103509,0.0297293,0.887613,0.928584,0.825718,0.798243,0.714985,0.805657,0.69295,0.0337759,0.972926,0.0421824,0.038858,0.754082,0.55772,0.0367631,0.334066,0.376054,0.854359,0.582121,0.02236,0.893668
-1.0,0.0400937,0.331477,0.0175734,0.62981,0.0377569,0.0243305,0.122486,0.01895,0.0309169,0.860755,0.0157436,0.960884,0.819712,0.58281,0.664432,0.84979,0.851698,0.744424,0.0535853,0.750903,0.846544,0.886462,0.020677,0.0527803,0.296188,0.0297282,0.527115,0.0549599,0.0168714,0.865945,0.868134,0.423699,0.809418,0.833895,0.947865,0.0396292,0.0293349,0.75669,0.84702,0.310317,0.768021,0.480135,0.966048,0.67898,0.808111,0.675763,0.770742,0.0400318,0.81608,0.0407394,0.745583,0.810337,0.760383,0.0326565,0.889787,0.901283,0.0297859,0.961405,0.977456,0.772448,0.516162,0.0235697,0.532587,0.855769,0.899768,0.670955,0.0395971,0.887142,0.0248179,0.0765027,0.828839,0.875869,0.743514,0.75772,0.971799,0.0387976,0.0191877,0.966665,0.012399,0.0189579,0.0274519,0.0312967,0.0201707,0.796603,0.798399,0.859451,0.0214551,0.798523,0.789686,0.20276,0.0337608,0.8623,0.895418,0.846841,0.852135,0.741514,0.829488,0.769506,0.0310826,0.964411,0.0328236,0.029925,0.76998,0.619598,0.0354643,0.380402,0.391327,0.851445,0.609454,0.0376045,0.877093
-1.0,0.0487992,0.237185,0.0110332,0.668645,0.0279333,0.0348817,0.152132,0.0245028,0.0227132,0.837231,0.0200859,0.968336,0.755724,0.477421,0.668096,0.860557,0.842416,0.733979,0.0404212,0.854568,0.7952,0.884206,0.0193927,0.0407141,0.19761,0.00920782,0.570761,0.053525,0.0175547,0.819681,0.929548,0.51363,0.762346,0.821896,0.955677,0.0291587,0.0328948,0.763532,0.866944,0.238619,0.81953,0.247349,0.971759,0.601851,0.853398,0.63557,0.81466,0.026182,0.819352,0.0415789,0.698186,0.868354,0.763419,0.0423689,0.863191,0.825482,0.0323409,0.965614,0.963034,0.723799,0.530992,0.0204573,0.449366,0.834754,0.900847,0.745568,0.0322767,0.894013,0.0333209,0.0718074,0.837487,0.886723,0.729956,0.723758,0.976868,0.0214797,0.020927,0.970398,0.0127895,0.0211307,0.0401149,0.0284288,0.0125233,0.793203,0.77948,0.79891,0.0297766,0.844733,0.789925,0.133277,0.0240557,0.912758,0.923782,0.856746,0.876047,0.74567,0.868585,0.720074,0.0227629,0.966106,0.0371778,0.0343361,0.755515,0.662721,0.0286766,0.232413,0.402644,0.8703,0.604992,0.0256888,0.900071
-1.0,0.0546386,0.216233,0.018567,0.595373,0.035363,0.0399443,0.204175,0.0253279,0.0347136,0.828219,0.0177127,0.964355,0.861644,0.581793,0.705484,0.843308,0.777208,0.734113,0.0471412,0.780439,0.806378,0.842007,0.0215398,0.058695,0.191624,0.0271831,0.459596,0.0550372,0.0187961,0.806264,0.892684,0.35827,0.798677,0.810588,0.951116,0.0339365,0.0429444,0.760571,0.875657,0.271187,0.781088,0.236974,0.973926,0.572171,0.830158,0.672603,0.777756,0.030877,0.779228,0.0375909,0.693061,0.835796,0.740625,0.0305821,0.866242,0.901328,0.0362415,0.967227,0.979105,0.742514,0.544465,0.0241765,0.442354,0.903718,0.908723,0.664245,0.0353959,0.88976,0.0229177,0.0770551,0.834846,0.873926,0.738365,0.719501,0.972987,0.0423943,0.019881,0.967005,0.0110085,0.0223542,0.0392,0.0316016,0.0174466,0.803638,0.759457,0.779538,0.0209778,0.750658,0.864448,0.148557,0.0300894,0.892063,0.899659,0.855336,0.83599,0.739131,0.873119,0.600773,0.0239357,0.956733,0.0513818,0.0220021,0.719025,0.591968,0.0260666,0.156784,0.366034,0.779175,0.595092,0.0125768,0.880352
-1.0,0.0580058,0.223068,0.0543374,0.575515,0.0401481,0.0719094,0.14293,0.0285982,0.0285342,0.80667,0.0249222,0.96445,0.768799,0.511667,0.659753,0.812185,0.791198,0.713309,0.0845805,0.772105,0.804874,0.881403,0.0220793,0.0592677,0.188498,0.0258859,0.531371,0.0671517,0.0188715,0.826021,0.886571,0.43846,0.808323,0.793477,0.952205,0.0361338,0.0426973,0.713739,0.812374,0.281084,0.761271,0.45707,0.965526,0.634464,0.813447,0.681001,0.77572,0.0315064,0.837528,0.0697299,0.661755,0.828266,0.78089,0.0311595,0.866931,0.905142,0.0399936,0.958158,0.978798,0.748072,0.460702,0.0279392,0.479615,0.860938,0.908871,0.661949,0.0419571,0.86505,0.0349572,0.133934,0.854336,0.85511,0.718723,0.684997,0.972294,0.05235,0.0506616,0.967344,0.0146352,0.021347,0.0597305,0.035719,0.0166235,0.793284,0.760279,0.835876,0.0591818,0.828338,0.757279,0.175997,0.0296195,0.886366,0.904962,0.884949,0.850317,0.749143,0.829327,0.709739,0.0296223,0.963652,0.0524514,0.0850538,0.725368,0.591434,0.0238565,0.305918,0.406188,0.847735,0.57201,0.0310463,0.889285
-1.0,0.0521347,0.191574,0.0125252,0.637007,0.0410115,0.0396526,0.151727,0.0233693,0.0438832,0.879475,0.0198787,0.961098,0.833621,0.547496,0.63501,0.856313,0.816033,0.723428,0.049275,0.750495,0.790694,0.865597,0.0238344,0.0578024,0.1758,0.0307855,0.551589,0.0731675,0.0197479,0.841797,0.898614,0.493247,0.811881,0.840509,0.943389,0.0338536,0.0429142,0.774183,0.828597,0.2735,0.798084,0.289148,0.966176,0.601609,0.764378,0.671656,0.744712,0.0363749,0.831497,0.0404505,0.663514,0.817544,0.734187,0.0428187,0.895887,0.901818,0.0398727,0.959368,0.975577,0.690705,0.458522,0.0226429,0.496473,0.845842,0.903188,0.650921,0.0323046,0.889925,0.0247453,0.0564893,0.848077,0.848583,0.704963,0.727138,0.975089,0.0407293,0.0141236,0.961102,0.0127699,0.022724,0.0303607,0.0294074,0.0242684,0.767072,0.769905,0.825057,0.0205964,0.792382,0.819341,0.180098,0.0268937,0.885716,0.904125,0.856187,0.848888,0.789383,0.853741,0.756596,0.0260844,0.962116,0.0419555,0.0369184,0.728405,0.568223,0.0278242,0.243289,0.355733,0.849169,0.607732,0.0343718,0.91189
-1.0,0.0498015,0.249032,0.0244023,0.566835,0.0375869,0.0181508,0.134014,0.0178,0.0403816,0.874489,0.0130666,0.961608,0.734873,0.577914,0.683798,0.824622,0.843612,0.750977,0.0346562,0.718757,0.802157,0.885049,0.031532,0.060171,0.198862,0.0327596,0.570554,0.08082,0.0170451,0.835969,0.89946,0.484203,0.797798,0.802076,0.947223,0.0426331,0.0335178,0.777222,0.81746,0.290222,0.781192,0.302878,0.969537,0.654696,0.806985,0.63216,0.781487,0.0314189,0.837757,0.0437602,0.735254,0.817714,0.757255,0.0252679,0.897529,0.920044,0.0314198,0.955245,0.978152,0.742679,0.579355,0.0218977,0.529532,0.860623,0.89156,0.707459,0.0365922,0.873113,0.0241428,0.100995,0.878691,0.86363,0.716145,0.719259,0.975105,0.0288521,0.0136143,0.968665,0.0130429,0.0200563,0.0262065,0.036949,0.0186725,0.771489,0.808904,0.795504,0.0194184,0.801519,0.794525,0.198247,0.0348357,0.870288,0.909323,0.877119,0.857814,0.811689,0.84544,0.768771,0.0282794,0.957807,0.031244,0.0323179,0.760019,0.612608,0.0422804,0.256426,0.422588,0.854616,0.635928,0.0357713,0.882445
-1.0,0.0718262,0.256772,0.0481342,0.502358,0.0192186,0.0335314,0.124996,0.0209591,0.0223981,0.777567,0.0152079,0.973749,0.805943,0.44526,0.671113,0.828859,0.810079,0.707726,0.0340547,0.809622,0.8203,0.896662,0.0207137,0.040684,0.202005,0.026048,0.558832,0.0450595,0.0165554,0.796926,0.925215,0.525032,0.731091,0.782159,0.941412,0.0318864,0.0225787,0.760891,0.870752,0.281976,0.766499,0.22174,0.970041,0.664899,0.828903,0.610277,0.803824,0.0294051,0.778755,0.0380877,0.747508,0.83675,0.727049,0.0351151,0.871647,0.916663,0.0267184,0.968149,0.976717,0.73335,0.505732,0.0250774,0.407142,0.853958,0.905498,0.698605,0.0383922,0.923232,0.0189781,0.0989539,0.849795,0.870578,0.729833,0.736497,0.974758,0.0410784,0.0219314,0.969537,0.0120411,0.0186325,0.0437962,0.0335089,0.0164069,0.788065,0.767278,0.804234,0.0163633,0.790073,0.802399,0.138299,0.0317552,0.87879,0.864195,0.858249,0.777141,0.72022,0.85391,0.784678,0.0274643,0.957813,0.0303774,0.0198351,0.74127,0.60669,0.0314457,0.265869,0.414446,0.861672,0.583288,0.0276842,0.888128
-1.0,0.0459186,0.195808,0.0121178,0.576191,0.0427769,0.0323433,0.249614,0.0166909,0.0296235,0.849248,0.0184955,0.963484,0.793421,0.405858,0.675649,0.864681,0.835074,0.700611,0.0398126,0.688755,0.81157,0.882779,0.0245955,0.0513551,0.160233,0.0250296,0.552747,0.0510455,0.0193016,0.791516,0.899019,0.469948,0.753859,0.834957,0.950272,0.0345588,0.0310271,0.720084,0.850657,0.295316,0.764327,0.257079,0.969059,0.61846,0.782314,0.700073,0.797675,0.0253522,0.813748,0.0231928,0.0422552,0.834762,0.763856,0.0311768,0.893338,0.910349,0.032586,0.964559,0.978282,0.757586,0.523352,0.0252913,0.491546,0.823367,0.901635,0.64712,0.030626,0.885403,0.0176715,0.105506,0.858957,0.854101,0.665872,0.735962,0.977286,0.0397966,0.021211,0.968745,0.0115633,0.0314805,0.0291678,0.0266261,0.0169687,0.770222,0.825889,0.788879,0.0192491,0.771319,0.795954,0.242106,0.032776,0.875895,0.914783,0.832883,0.816027,0.785953,0.835332,0.698596,0.0288819,0.950629,0.0434841,0.0233712,0.755169,0.587921,0.0265643,0.245266,0.306351,0.830318,0.581338,0.0335852,0.867251
-1.0,0.066004,0.19271,0.0175129,0.608878,0.03031,0.0878974,0.11043,0.027972,0.0539205,0.803725,0.0381579,0.965249,0.825909,0.571635,0.698545,0.828513,0.804589,0.683402,0.126462,0.741621,0.814899,0.834976,0.0221243,0.0557475,0.203012,0.029893,0.580819,0.0817893,0.0317612,0.783266,0.875217,0.579054,0.784216,0.768215,0.952136,0.0412371,0.0412899,0.717691,0.870509,0.298821,0.788044,0.233926,0.964944,0.642674,0.820158,0.620621,0.74308,0.0399144,0.811727,0.0716846,0.746655,0.839227,0.749876,0.0353024,0.874106,0.895613,0.0486783,0.95985,0.976882,0.737106,0.50596,0.0329003,0.494302,0.876348,0.911852,0.707295,0.040279,0.861565,0.0283985,0.081213,0.843041,0.858644,0.726553,0.786734,0.975456,0.0783224,0.0345319,0.968711,0.0135145,0.0187613,0.0552647,0.037235,0.0166956,0.765318,0.749629,0.766587,0.0375377,0.807867,0.795815,0.0744765,0.0290256,0.899104,0.918432,0.829105,0.816973,0.750483,0.828637,0.811145,0.0283763,0.959079,0.0504188,0.0257233,0.737116,0.614585,0.038829,0.266119,0.401193,0.826663,0.591464,0.0275298,0.884547
-1.0,0.0594418,0.157707,0.00720274,0.546488,0.060225,0.0774421,0.18787,0.036685,0.0370456,0.779132,0.0365909,0.954096,0.781094,0.521464,0.610509,0.853951,0.790958,0.684951,0.0628386,0.763535,0.801126,0.778779,0.0226944,0.0637808,0.175341,0.0248782,0.511375,0.0577197,0.0260131,0.813614,0.885099,0.37709,0.750143,0.77768,0.95256,0.0400362,0.0334227,0.720506,0.811332,0.281284,0.757008,0.197048,0.962691,0.631764,0.801132,0.641612,0.78873,0.0520462,0.819642,0.0704912,0.656613,0.823548,0.724752,0.055837,0.887612,0.898319,0.0395559,0.951216,0.976572,0.72234,0.470851,0.0257833,0.42081,0.856197,0.877656,0.659508,0.0446491,0.858866,0.0233378,0.112874,0.799965,0.872959,0.752614,0.7104,0.974083,0.0859093,0.0126401,0.963243,0.0144782,0.018823,0.0431604,0.0345352,0.0170828,0.760406,0.77153,0.821934,0.0520009,0.783159,0.776094,0.152737,0.0306955,0.863491,0.896941,0.823014,0.822903,0.732892,0.825585,0.675916,0.0289787,0.95416,0.036988,0.0474118,0.746451,0.581703,0.0410909,0.245588,0.304125,0.833393,0.578025,0.0293837,0.892614
-1.0,0.0623321,0.400071,0.031015,0.609545,0.0490068,0.0452467,0.351581,0.0232706,0.0309721,0.890359,0.0190223,0.966409,0.782186,0.505296,0.59067,0.486176,0.830094,0.755016,0.053252,0.755824,0.855943,0.770491,0.0214819,0.0595463,0.209801,0.0292423,0.202562,0.0670074,0.0190789,0.838218,0.895785,0.115924,0.823276,0.794824,0.946644,0.0391606,0.0401147,0.786077,0.8632,0.232284,0.794385,0.412658,0.966611,0.710744,0.845042,0.648399,0.803548,0.039122,0.833424,0.0353697,0.764151,0.852342,0.778109,0.0322522,0.890207,0.916273,0.0428416,0.954301,0.974153,0.751208,0.540836,0.0252009,0.499177,0.864613,0.90989,0.711601,0.0342422,0.836578,0.0238161,0.105575,0.852842,0.881356,0.730247,0.749438,0.974432,0.034194,0.0173951,0.968746,0.0126564,0.0217425,0.032912,0.0376491,0.0195119,0.814793,0.806347,0.80484,0.0198591,0.803688,0.829536,0.20067,0.0319581,0.870111,0.905069,0.856981,0.82606,0.828176,0.871012,0.8387,0.027079,0.955105,0.0359816,0.0233024,0.795577,0.634997,0.0356634,0.375583,0.484836,0.850943,0.628336,0.0327806,0.905715
-1.0,0.0532871,0.251748,0.0128102,0.524289,0.0306594,0.0365534,0.0971384,0.0211405,0.0423754,0.819037,0.0198504,0.964316,0.819997,0.602668,0.711489,0.852569,0.764418,0.707904,0.0600733,0.772227,0.795615,0.886542,0.0183362,0.0498878,0.235154,0.0242858,0.679345,0.0595298,0.0208596,0.819112,0.855908,0.626431,0.801069,0.745917,0.957066,0.0318962,0.0527222,0.748051,0.867667,0.291549,0.769007,0.316935,0.970047,0.675154,0.821557,0.663406,0.78086,0.0337733,0.839321,0.0411556,0.760549,0.85305,0.73186,0.0371977,0.873639,0.912145,0.033413,0.96893,0.977869,0.723482,0.547157,0.0226736,0.483718,0.858488,0.918887,0.727078,0.037565,0.861179,0.0245479,0.0965793,0.825877,0.840521,0.780337,0.751336,0.97213,0.0373702,0.0199315,0.968549,0.0129254,0.0171574,0.037093,0.0374375,0.0192262,0.787498,0.752768,0.798632,0.0229058,0.795967,0.811291,0.162648,0.0299803,0.865944,0.919864,0.853865,0.840344,0.741571,0.820026,0.7736,0.0260604,0.951179,0.0413713,0.0278558,0.763702,0.65264,0.0263519,0.344095,0.409443,0.795105,0.570038,0.00395741,0.899681
-1.0,0.0508969,0.191145,0.00885898,0.636434,0.0264429,0.0352988,0.106115,0.0165867,0.0265973,0.850927,0.0165587,0.973651,0.827186,0.483041,0.719604,0.844881,0.824927,0.742662,0.033412,0.766729,0.816493,0.859735,0.0160347,0.0605558,0.195782,0.0284433,0.493797,0.0529635,0.0139289,0.82794,0.879519,0.396422,0.724882,0.832159,0.953609,0.0361207,0.0285923,0.748635,0.810352,0.233586,0.79884,0.364325,0.972615,0.639775,0.822198,0.692675,0.804156,0.0220707,0.829891,0.0341651,0.767475,0.816818,0.775086,0.0300711,0.893519,0.915543,0.0338196,0.974537,0.980803,0.759295,0.598316,0.0223286,0.431972,0.845156,0.905127,0.714361,0.0366617,0.904474,0.0228116,0.0718289,0.873432,0.889476,0.749146,0.74358,0.979605,0.0336787,0.0195166,0.974597,0.01357,0.0167866,0.0267715,0.0309657,0.0132849,0.794815,0.80456,0.819066,0.0193524,0.807325,0.826163,0.131268,0.0260476,0.896383,0.907784,0.83882,0.877121,0.803853,0.863121,0.751187,0.0239671,0.957417,0.0349006,0.0192011,0.760893,0.625581,0.0256216,0.236698,0.38259,0.840511,0.575074,0.0261217,0.899442
-1.0,0.0658986,0.190996,0.0165391,0.540727,0.045971,0.0451929,0.0943332,0.0230942,0.0309912,0.776119,0.0198427,0.96582,0.881346,0.432109,0.668735,0.895044,0.763792,0.742651,0.0550871,0.754812,0.759797,0.873653,0.0239643,0.0622745,0.234058,0.0286874,0.531891,0.0533434,0.0237347,0.791544,0.860868,0.453969,0.754957,0.788573,0.958592,0.0339021,0.0463325,0.745837,0.871323,0.281269,0.756611,0.210716,0.96747,0.526769,0.788043,0.703941,0.783059,0.0447629,0.839448,0.0355686,0.704073,0.817785,0.730698,0.0309924,0.882591,0.911699,0.0366978,0.971167,0.977765,0.731413,0.480957,0.0287207,0.429256,0.834008,0.904802,0.67775,0.0381198,0.874976,0.027325,0.0774779,0.778262,0.822117,0.705222,0.674065,0.975208,0.0432841,0.0236854,0.961309,0.0142329,0.0237773,0.0346058,0.0403487,0.0204919,0.731193,0.727043,0.796446,0.0164991,0.77633,0.821914,0.174747,0.0316294,0.873973,0.899295,0.875324,0.811431,0.745694,0.846869,0.613281,0.0239016,0.954773,0.0413059,0.025825,0.683269,0.591529,0.0371978,0.226229,0.350871,0.845221,0.554538,0.0287327,0.89124
-1.0,0.0534163,0.247618,0.0157644,0.570883,0.025881,0.0319476,0.146489,0.0211356,0.0320012,0.832396,0.0197784,0.969937,0.854048,0.607833,0.662452,0.835374,0.811172,0.787617,0.0438091,0.826671,0.862687,0.878143,0.0220018,0.0534042,0.221863,0.0249446,0.59263,0.0498638,0.0155988,0.835265,0.906369,0.500269,0.816368,0.792236,0.95293,0.0327272,0.034436,0.760194,0.881546,0.230977,0.811477,0.290918,0.972038,0.664072,0.876399,0.674523,0.801987,0.0341761,0.860116,0.0370557,0.808619,0.843824,0.738063,0.0337265,0.891528,0.914292,0.0341147,0.966718,0.976158,0.755832,0.49889,0.0221483,0.466746,0.858277,0.914238,0.694584,0.0403967,0.870644,0.0209367,0.11541,0.830349,0.877365,0.789172,0.737859,0.972333,0.0362833,0.0217585,0.966036,0.0128169,0.0253457,0.0381845,0.0381006,0.0184413,0.838781,0.801017,0.782883,0.0162283,0.844176,0.776614,0.155225,0.0289691,0.902186,0.920458,0.864538,0.83499,0.755171,0.808351,0.715877,0.0285612,0.955966,0.0356827,0.0252241,0.802738,0.68677,0.0307727,0.317995,0.38074,0.856251,0.585059,0.0325229,0.893929
-1.0,0.0476032,0.214564,0.00641744,0.649093,0.0406065,0.0292769,0.161543,0.0207571,0.0333464,0.803277,0.0132294,0.96229,0.803219,0.616555,0.686267,0.884015,0.842528,0.768389,0.0381107,0.816216,0.848364,0.880519,0.0261593,0.0560656,0.154011,0.0180376,0.567129,0.0617903,0.0180509,0.827571,0.917141,0.435533,0.786144,0.81904,0.94,0.0348854,0.0295674,0.784978,0.886898,0.237547,0.803728,0.144297,0.96812,0.512703,0.83488,0.709076,0.825586,0.0252998,0.837089,0.0447552,0.724351,0.871586,0.759827,0.0350315,0.868968,0.893964,0.0325298,0.959799,0.975251,0.770405,0.479602,0.0268333,0.475533,0.91403,0.907897,0.690224,0.0417417,0.861114,0.0215019,0.0515405,0.852534,0.908642,0.751445,0.725586,0.975413,0.0348619,0.0247415,0.970456,0.0113682,0.0206906,0.0308854,0.0289624,0.0209002,0.805141,0.816394,0.822428,0.0151452,0.846948,0.818662,0.187314,0.0286746,0.897409,0.88391,0.886373,0.84107,0.81195,0.84199,0.560356,0.0253976,0.955063,0.0416052,0.0287956,0.739027,0.60067,0.0362527,0.143635,0.320766,0.835268,0.661415,0.0305675,0.879178
-1.0,0.0456512,0.158963,0.0185722,0.616691,0.0340224,0.113438,0.227371,0.0227808,0.0221383,0.860995,0.0163005,0.96613,0.801862,0.459705,0.70229,0.867304,0.806767,0.717867,0.0397149,0.866676,0.819659,0.874609,0.0190924,0.0645675,0.129518,0.0265861,0.503406,0.0517145,0.015723,0.845675,0.919005,0.334005,0.762701,0.795169,0.948979,0.0406063,0.0209385,0.799062,0.855667,0.220647,0.80089,0.191038,0.963211,0.390752,0.861855,0.681536,0.803313,0.0312874,0.831974,0.0565182,0.691973,0.888796,0.712155,0.0223474,0.888629,0.903552,0.0417723,0.958204,0.972342,0.765293,0.44274,0.0393498,0.412626,0.921225,0.929847,0.705069,0.0390889,0.876725,0.0369312,0.0425597,0.866978,0.908544,0.734466,0.714735,0.978212,0.0325863,0.0218507,0.964265,0.0133778,0.0184186,0.045253,0.0224053,0.014897,0.85619,0.779811,0.858494,0.0466029,0.795604,0.80944,0.16013,0.0274817,0.90474,0.891153,0.870209,0.870956,0.806767,0.870003,0.575417,0.0330638,0.962132,0.0485299,0.0625006,0.645306,0.572334,0.0305362,0.192715,0.316889,0.847576,0.593732,0.0267054,0.900724
