class,cg27413732,cg07804728,cg20716209,cg26864230,cg21946667,cg24046864,cg21051964,cg19212550,cg17590135,cg21948655,cg22407458,cg01338084,cg04500632,cg10462643,cg05415871,cg11693709,cg27009008,cg10334121,cg17492891,cg10678486,cg27349795,cg25141069,cg05835416,cg13590117,cg23099959,cg26996201,cg23018039,cg05714219,cg08957018,cg12624829,cg07676859,cg02061431,cg04704634,cg22052948,cg06475503,cg14862260,cg01248426,cg26916609,cg05634428,cg25986322,cg04875128,cg22641350,cg10150615,cg26154534,cg09545123,cg23843090,cg11354603,cg18764516,cg02515103,cg11851429,cg03760191,cg02825728,cg06359059,cg05241830,cg06804311,cg20488820,cg08185095,cg15004938,cg20416129,cg27627006,cg05482498,cg05115468,cg01970427,cg00656478,cg22850234,cg26333652,cg05419984,cg15094912,cg04992576,cg14640772,cg05212836,cg19722347,cg05497345,cg17371436,cg13969273,cg13956443,cg09278980,cg05070626,cg11969637,cg22209441,cg19958866,cg24800175,cg12698628,cg14332346,cg11826324,cg03068376,cg08327690,cg00855396,cg02000145,cg22867629,cg00949670,cg19998533,cg12559685,cg08118581,cg21492137,cg17208530,cg02558362,cg27138727,cg02255700,cg23668257,cg20578893,cg01918222,cg22541336,cg21375869,cg07871971,cg26435172,cg23008404,cg22498143,cg26362488,cg00985564,cg08642716,cg11323483,cg15879426,cg18020955,cg04475375,cg03087607,cg10599951,cg14992768,cg21149764,cg27237541,cg26614578,cg26820845,cg06490988,cg05886952,cg19747632
4.0,0.0530983,0.900125,0.0322553,0.0202975,0.79625,0.828764,0.916162,0.825407,0.952202,0.837412,0.466129,0.0212127,0.891829,0.854606,0.941036,0.684475,0.011323,0.792878,0.0182122,0.0352711,0.024744,0.0184933,0.641996,0.93419,0.880382,0.0339158,0.941169,0.0256687,0.0183446,0.0251883,0.607999,0.0567576,0.780926,0.574951,0.94305,0.95457,0.564574,0.94686,0.6017,0.791646,0.480698,0.949836,0.0569546,0.222364,0.0569501,0.823099,0.706182,0.0225285,0.0230843,0.0134612,0.90345,0.67405,0.0212013,0.79836,0.979136,0.08866,0.753514,0.730149,0.830404,0.246487,0.111376,0.0239045,0.943532,0.807701,0.0318897,0.634846,0.0644421,0.0331954,0.825329,0.0653263,0.0333409,0.896668,0.11469,0.0224088,0.0256488,0.861435,0.23065,0.0338025,0.705587,0.652633,0.0248441,0.0950116,0.415586,0.00799339,0.703995,0.0423314,0.0318177,0.632461,0.0262782,0.74612,0.0161446,0.412437,0.859562,0.799698,0.811273,0.699754,0.529171,0.0320253,0.0616976,0.0429913,0.917555,0.446014,0.881233,0.140407,0.884178,0.546905,0.800801,0.0360709,0.0181365,0.885564,0.758268,0.888961,0.967723,0.430523,0.0598292,0.236285,0.92315,0.64866,0.937364,0.598856,0.0206991,0.0406919,0.163742,0.0158449,0.0305153
4.0,0.0667417,0.928595,0.0228032,0.0281112,0.711408,0.863623,0.915967,0.790358,0.95792,0.85453,0.389094,0.0241901,0.886311,0.850403,0.954186,0.667839,0.0111554,0.907218,0.0222459,0.0390786,0.0310345,0.0208494,0.670561,0.959727,0.903235,0.0399853,0.928946,0.0250178,0.0183644,0.0294693,0.584071,0.0651345,0.74365,0.426278,0.950305,0.949742,0.610194,0.960073,0.509623,0.798265,0.421251,0.94574,0.0524228,0.0988978,0.0391622,0.859951,0.717184,0.0241489,0.0272931,0.0121681,0.909357,0.737533,0.0189557,0.775049,0.977793,0.1092,0.653162,0.758159,0.864997,0.295596,0.209656,0.0223426,0.952668,0.81389,0.0212086,0.589622,0.0580219,0.0231147,0.841585,0.0747158,0.0322446,0.894545,0.108346,0.0281967,0.0246514,0.869882,0.183727,0.0397241,0.681992,0.643977,0.0254152,0.0409227,0.337223,0.0145207,0.64078,0.0403402,0.0202098,0.890911,0.0380076,0.723939,0.0194119,0.457868,0.771692,0.828075,0.81408,0.744902,0.451825,0.0285605,0.0404965,0.052087,0.925106,0.454539,0.882133,0.118797,0.807815,0.490391,0.879859,0.0293415,0.0202453,0.918225,0.790642,0.882215,0.968831,0.436767,0.0558822,0.244083,0.923895,0.689737,0.926591,0.586442,0.0299058,0.0441032,0.177063,0.0162836,0.0339331
4.0,0.0462072,0.918982,0.017341,0.0189438,0.80753,0.843232,0.954249,0.810043,0.977838,0.876513,0.352205,0.0166945,0.905466,0.871344,0.976996,0.636698,0.00863693,0.890736,0.0151559,0.0305471,0.0237775,0.0134847,0.648822,0.972279,0.88266,0.00928587,0.959045,0.025469,0.0224795,0.0222163,0.628465,0.0646505,0.831073,0.517757,0.948327,0.931333,0.59963,0.960304,0.57116,0.72218,0.470424,0.963774,0.042033,0.129088,0.0155428,0.877278,0.842563,0.0193084,0.0236279,0.0125122,0.954954,0.740171,0.0297444,0.831157,0.986326,0.0734427,0.558303,0.736865,0.868593,0.275179,0.1267,0.0170974,0.936977,0.84986,0.0256174,0.633851,0.0562173,0.0198946,0.862912,0.0758205,0.0247503,0.910093,0.100927,0.0254334,0.0217401,0.887587,0.159375,0.0493642,0.656375,0.696945,0.0307646,0.0315166,0.162247,0.000315985,0.710759,0.0250714,0.0147679,0.923454,0.0241843,0.788306,0.0252958,0.405587,0.870952,0.878339,0.855336,0.729545,0.461208,0.0326583,0.0548908,0.0498664,0.91623,0.494107,0.875937,0.149202,0.862385,0.532404,0.906009,0.0248687,0.0199986,0.907041,0.83953,0.866992,0.970491,0.378767,0.0830071,0.27223,0.926076,0.715833,0.914764,0.556878,0.0389027,0.0539906,0.121374,0.0115114,0.0238178
4.0,0.0496973,0.909726,0.021873,0.0210833,0.811887,0.840727,0.944701,0.749139,0.93787,0.837071,0.443815,0.0173007,0.909424,0.857434,0.97255,0.633448,0.00962787,0.90618,0.0199285,0.0328571,0.0242866,0.0175738,0.642681,0.969014,0.876408,0.014513,0.921014,0.0319599,0.0154014,0.0222426,0.710187,0.0608565,0.795457,0.617086,0.944245,0.857012,0.612521,0.952902,0.50117,0.821936,0.538683,0.962783,0.0353027,0.100734,0.0215822,0.857196,0.850261,0.0194948,0.02075,0.00787536,0.915172,0.572679,0.0191218,0.793974,0.983361,0.0772495,0.583886,0.777516,0.842212,0.388926,0.110669,0.0231085,0.955115,0.842695,0.0293548,0.636288,0.0437417,0.0292014,0.828039,0.0414739,0.027015,0.899632,0.0957305,0.0300176,0.0246225,0.916248,0.228455,0.030212,0.707308,0.687707,0.0438942,0.0354674,0.301217,0.0027482,0.653756,0.0454303,0.0171213,0.883436,0.0174369,0.735779,0.0191719,0.378738,0.931128,0.855811,0.825994,0.661917,0.498768,0.0295808,0.0519196,0.0374643,0.940754,0.444174,0.877776,0.193091,0.91149,0.508362,0.86914,0.0386423,0.0210689,0.908696,0.780882,0.897404,0.967484,0.541921,0.0423344,0.432117,0.923077,0.681712,0.910914,0.493811,0.0337324,0.0349317,0.206861,0.0126882,0.0343136
4.0,0.0548508,0.863824,0.0485647,0.0383505,0.763824,0.869293,0.941493,0.813535,0.963872,0.866667,0.32998,0.0228696,0.920145,0.84887,0.951851,0.674756,0.0113554,0.870142,0.0159628,0.0299154,0.0301741,0.018404,0.6191,0.927244,0.897043,0.0189295,0.929439,0.0221419,0.0203245,0.0380495,0.630372,0.0607494,0.816934,0.62924,0.946468,0.88225,0.65203,0.958961,0.553146,0.78879,0.449029,0.945895,0.0404464,0.138555,0.0420525,0.828202,0.67716,0.0224665,0.0238178,0.0104585,0.880848,0.755535,0.0253069,0.817909,0.980249,0.0748283,0.531635,0.725443,0.84843,0.316273,0.129863,0.0230401,0.952587,0.794893,0.0291658,0.63664,0.0614039,0.0229974,0.84523,0.0575683,0.0301966,0.877752,0.101055,0.0255196,0.0274501,0.897192,0.180521,0.0351449,0.733248,0.720485,0.0219796,0.0322466,0.0641426,0.0203429,0.674848,0.0394236,0.0175976,0.891161,0.028223,0.795189,0.0182701,0.495509,0.830811,0.875798,0.86745,0.769458,0.412802,0.0321975,0.054647,0.0511876,0.932024,0.502977,0.918776,0.189015,0.834194,0.559504,0.862558,0.0667302,0.0227328,0.871543,0.79603,0.885025,0.968541,0.427525,0.0735814,0.254633,0.920601,0.711515,0.931416,0.672181,0.028338,0.0476684,0.296305,0.0139337,0.0417439
4.0,0.0514677,0.924736,0.0249365,0.0281534,0.727643,0.840075,0.943097,0.803454,0.934556,0.843077,0.443071,0.0166843,0.896653,0.866171,0.955227,0.727723,0.00978754,0.886688,0.0243722,0.0263022,0.0306279,0.0135644,0.682345,0.963243,0.912624,0.0121234,0.919104,0.0198328,0.0198556,0.0213462,0.623031,0.0560661,0.802625,0.566171,0.95106,0.868899,0.633838,0.954062,0.467421,0.80837,0.510811,0.941458,0.0567468,0.215495,0.0334558,0.847155,0.582774,0.0172338,0.0301576,0.0129025,0.821184,0.737722,0.0242758,0.786171,0.985686,0.104062,0.626562,0.759427,0.868984,0.21971,0.112646,0.0215918,0.932694,0.778976,0.0253805,0.655314,0.0480874,0.026706,0.798248,0.0747349,0.0244224,0.898945,0.095031,0.0233537,0.0230357,0.867908,0.171822,0.0563706,0.676257,0.693368,0.025539,0.08656,0.26206,0.00410304,0.69701,0.0295308,0.0161798,0.926807,0.0331266,0.770329,0.0250649,0.503051,0.807221,0.873131,0.829989,0.764137,0.428137,0.0405747,0.0576678,0.0471499,0.91158,0.552753,0.87689,0.160982,0.800054,0.515364,0.862862,0.0285487,0.0205955,0.91188,0.780843,0.888576,0.970789,0.359129,0.0780731,0.244052,0.928844,0.756323,0.93996,0.639164,0.0387741,0.047522,0.198915,0.0118787,0.0352208
4.0,0.0529249,0.899161,0.0247303,0.0336719,0.731159,0.834691,0.925816,0.810821,0.958964,0.851672,0.279915,0.0184698,0.910666,0.798025,0.912454,0.740558,0.0136877,0.859711,0.0221491,0.0450873,0.0194467,0.0143696,0.671978,0.904457,0.900611,0.0220632,0.947464,0.0276759,0.0236589,0.0253718,0.633328,0.076321,0.823001,0.59491,0.950847,0.925131,0.662202,0.965846,0.601785,0.779641,0.423076,0.935774,0.0650848,0.123824,0.0330807,0.885341,0.793705,0.0171509,0.0178959,0.0162513,0.868704,0.712377,0.0205375,0.845591,0.982688,0.0967949,0.657894,0.74252,0.859165,0.230085,0.0939382,0.021543,0.945928,0.816572,0.0261896,0.641897,0.0551657,0.0261124,0.850076,0.0655395,0.0278035,0.913639,0.0857996,0.0311542,0.0224849,0.855464,0.172564,0.0302344,0.745867,0.702439,0.0180816,0.107136,0.510462,0.00161782,0.663434,0.0286646,0.0152086,0.893592,0.0227693,0.711883,0.0224229,0.481605,0.776552,0.878903,0.873605,0.748056,0.555495,0.0484778,0.0517607,0.052864,0.926093,0.504118,0.912149,0.134515,0.745785,0.498394,0.853655,0.0261481,0.0160035,0.918495,0.779514,0.882675,0.972762,0.462006,0.106083,0.25782,0.938677,0.757059,0.92819,0.631376,0.0424846,0.0352963,0.108477,0.0142771,0.0191712
4.0,0.051335,0.932439,0.0436336,0.0300674,0.775664,0.885034,0.937379,0.836815,0.955284,0.877768,0.399223,0.0230508,0.879072,0.841638,0.950617,0.68509,0.00933425,0.901338,0.0156063,0.0327779,0.0223098,0.015348,0.729581,0.953379,0.90229,0.0176329,0.935583,0.0170057,0.0191001,0.0258082,0.512635,0.0612052,0.791118,0.443861,0.945002,0.884001,0.624945,0.961116,0.596619,0.746989,0.453596,0.953763,0.0462905,0.23703,0.0516342,0.843046,0.852052,0.0200356,0.0249413,0.0119951,0.884253,0.695427,0.0237413,0.797503,0.981212,0.0707289,0.777407,0.757997,0.85665,0.263875,0.165435,0.0263354,0.937377,0.822657,0.0281752,0.551757,0.049526,0.0316473,0.848907,0.109495,0.0299456,0.880475,0.105135,0.0242163,0.0262802,0.90245,0.153737,0.057439,0.700579,0.698588,0.0223194,0.0303013,0.320703,0.00641707,0.703958,0.0325838,0.0260325,0.916181,0.0404213,0.791963,0.0201575,0.521255,0.863802,0.830514,0.861266,0.715699,0.440655,0.0290471,0.0565952,0.0408631,0.915689,0.562408,0.897901,0.178513,0.876891,0.558808,0.884978,0.0504176,0.0188412,0.888241,0.772299,0.851541,0.967446,0.295908,0.056831,0.195912,0.9201,0.687213,0.916484,0.598519,0.0363797,0.051591,0.203577,0.0122259,0.0363653
4.0,0.0541276,0.90665,0.0294177,0.0372246,0.7895,0.841093,0.939161,0.809407,0.949735,0.843343,0.409763,0.0189592,0.492462,0.845419,0.97123,0.68481,0.00964596,0.885373,0.0227147,0.0377498,0.0259658,0.0174196,0.731878,0.913602,0.895197,0.0519595,0.9385,0.0277389,0.0164988,0.0311971,0.574266,0.059536,0.794521,0.451763,0.946943,0.914661,0.556262,0.952832,0.540185,0.783476,0.391687,0.954162,0.0511017,0.104556,0.0375529,0.825816,0.685183,0.0220188,0.019745,0.00854324,0.886016,0.677487,0.0174749,0.787003,0.981273,0.0677212,0.728342,0.747692,0.842597,0.267042,0.174909,0.0242,0.940904,0.81349,0.0251179,0.592726,0.0668887,0.0266648,0.820829,0.0606338,0.0350146,0.869733,0.116235,0.0265561,0.0251295,0.866428,0.184617,0.0459776,0.687163,0.677903,0.0299299,0.181314,0.291624,0.00508016,0.670292,0.0318056,0.0179738,0.91851,0.019224,0.766962,0.0241573,0.46144,0.832644,0.849773,0.798026,0.732351,0.446906,0.0389833,0.0607177,0.0381084,0.939463,0.530647,0.868119,0.14685,0.840123,0.493835,0.857084,0.0288715,0.016163,0.893786,0.791525,0.862389,0.970278,0.333481,0.0455367,0.249642,0.93422,0.64731,0.918673,0.579718,0.0319232,0.0462719,0.257768,0.0131539,0.0384258
4.0,0.0518134,0.878343,0.0233264,0.0323543,0.770827,0.816812,0.9407,0.848237,0.970612,0.833111,0.427813,0.0232007,0.907118,0.854895,0.970452,0.692714,0.0141501,0.864401,0.0158555,0.0380744,0.0335808,0.0182678,0.687306,0.908501,0.922682,0.0211725,0.928821,0.0232008,0.0179798,0.0321428,0.579786,0.0653421,0.795703,0.61577,0.945651,0.913707,0.586106,0.823837,0.574169,0.737258,0.488975,0.962243,0.0265764,0.18155,0.0568171,0.854294,0.73249,0.0230247,0.0212653,0.00822878,0.876611,0.665836,0.0184756,0.807028,0.980021,0.111778,0.720207,0.700914,0.817055,0.25198,0.146569,0.0236683,0.925123,0.814272,0.0163983,0.618066,0.0612744,0.024668,0.827672,0.0686923,0.0357352,0.887471,0.106527,0.035933,0.0218107,0.868964,0.249499,0.035901,0.696037,0.635392,0.0205809,0.0437119,0.434411,0.0103211,0.658742,0.0375827,0.107834,0.902484,0.0400994,0.72711,0.0236764,0.457379,0.849729,0.848903,0.844469,0.674273,0.485742,0.0381272,0.0543061,0.031453,0.922837,0.473588,0.888268,0.145985,0.860596,0.514445,0.864769,0.0612407,0.0184977,0.908039,0.793534,0.824154,0.968061,0.360746,0.0696538,0.271049,0.924047,0.691105,0.910269,0.56376,0.0235773,0.0561989,0.186099,0.0128484,0.0332627
4.0,0.0593069,0.896945,0.0250105,0.0548487,0.712512,0.835799,0.881116,0.813253,0.968863,0.871613,0.42619,0.0250647,0.890437,0.856838,0.9389,0.704723,0.01066,0.907067,0.0439348,0.0563625,0.022463,0.0209482,0.708333,0.951012,0.894001,0.022623,0.934018,0.0211109,0.0448122,0.0166995,0.508827,0.0763005,0.81245,0.484956,0.950941,0.933537,0.613541,0.886206,0.544398,0.759742,0.397867,0.950508,0.0690848,0.162023,0.0958065,0.877822,0.828773,0.0236713,0.0225445,0.0269071,0.907775,0.821088,0.0203624,0.84159,0.981711,0.126271,0.542033,0.729013,0.875019,0.231785,0.109303,0.0256394,0.892567,0.862885,0.0385914,0.638625,0.0627471,0.0392756,0.830549,0.0692859,0.0270788,0.887561,0.153213,0.0217961,0.0231131,0.916288,0.188166,0.042978,0.749821,0.71144,0.0221053,0.0264701,0.0529979,0.00994748,0.708922,0.0413608,0.0191573,0.909745,0.0363117,0.751143,0.0251444,0.47203,0.758989,0.880242,0.856112,0.78357,0.373195,0.0576909,0.0934635,0.0494832,0.905109,0.56377,0.88144,0.153069,0.757902,0.542842,0.89855,0.0381172,0.0265611,0.90456,0.810748,0.910577,0.968029,0.374808,0.0841326,0.203473,0.926011,0.757663,0.938156,0.686377,0.042822,0.0609585,0.190581,0.0119685,0.0442264
4.0,0.0509943,0.919915,0.0399582,0.0296865,0.814073,0.811179,0.944266,0.821641,0.933583,0.871247,0.380129,0.0201037,0.916397,0.820446,0.961304,0.718558,0.0106803,0.888822,0.0164198,0.0293439,0.0238142,0.0178354,0.70766,0.955763,0.906621,0.0121242,0.929116,0.0291925,0.0177806,0.0227928,0.636945,0.0656582,0.774797,0.598784,0.946562,0.938409,0.611537,0.955632,0.650727,0.748237,0.504403,0.959001,0.0459065,0.236393,0.0447162,0.854866,0.783374,0.0194419,0.0203915,0.0121629,0.88723,0.661737,0.0207257,0.851333,0.980373,0.10195,0.797028,0.739293,0.837373,0.202709,0.268945,0.0237033,0.923075,0.824968,0.0232855,0.653346,0.0560864,0.0207574,0.831765,0.0681129,0.0300337,0.862629,0.0627837,0.0234668,0.0203038,0.884337,0.242772,0.0558712,0.540308,0.700391,0.0259184,0.125826,0.0299802,0.00514978,0.725753,0.0355475,0.0476314,0.886842,0.0270824,0.797821,0.0193588,0.504976,0.884504,0.885664,0.832156,0.693623,0.497702,0.0410867,0.046703,0.0487059,0.923446,0.478419,0.888028,0.199808,0.893493,0.448226,0.861019,0.0355289,0.0235423,0.899414,0.755819,0.907238,0.972267,0.465219,0.0622218,0.260329,0.926914,0.745226,0.918535,0.632071,0.0307847,0.0433237,0.166488,0.0128273,0.0244435
4.0,0.0574661,0.879113,0.0266509,0.0360757,0.731371,0.838898,0.943016,0.801087,0.943277,0.833369,0.294781,0.0261742,0.907408,0.846804,0.877419,0.65934,0.0105273,0.889814,0.0150383,0.0277841,0.0257946,0.018617,0.646459,0.937989,0.893049,0.0440902,0.922615,0.030797,0.0184307,0.03635,0.540323,0.0575906,0.795933,0.524261,0.941763,0.909551,0.635144,0.832377,0.568752,0.79566,0.43937,0.928457,0.037359,0.124675,0.0431963,0.870691,0.614137,0.019668,0.0240044,0.0111677,0.881519,0.708598,0.024755,0.813214,0.977931,0.0837857,0.657418,0.82015,0.860913,0.242991,0.15041,0.0346882,0.945744,0.863289,0.0371717,0.597953,0.051966,0.0256364,0.833535,0.0541311,0.0298576,0.909899,0.128805,0.0220767,0.0212475,0.845971,0.135066,0.0499513,0.707664,0.72478,0.0229494,0.0525381,0.444456,0.565189,0.730926,0.0310089,0.0292372,0.913201,0.0323366,0.765381,0.0176719,0.537188,0.80656,0.890296,0.856066,0.772539,0.554693,0.0381644,0.048403,0.0338235,0.935868,0.527872,0.886231,0.153634,0.804131,0.572073,0.816856,0.038681,0.0177768,0.903248,0.787851,0.875313,0.968048,0.38618,0.0679357,0.228202,0.931234,0.785057,0.916982,0.669046,0.028293,0.0617401,0.154575,0.0126352,0.0373288
4.0,0.0465635,0.918617,0.0208594,0.0282807,0.767145,0.791051,0.912491,0.843661,0.941231,0.827658,0.338773,0.012344,0.895894,0.794728,0.92586,0.696399,0.00985573,0.833404,0.0131426,0.0284469,0.0232487,0.0185373,0.721329,0.894174,0.916488,0.00879704,0.920345,0.0282638,0.0192879,0.0301821,0.561938,0.0448758,0.789952,0.408479,0.964353,0.905851,0.634223,0.949235,0.547358,0.752115,0.381516,0.936657,0.0288384,0.255063,0.0370856,0.854757,0.871417,0.0209536,0.015027,0.0146211,0.854727,0.72492,0.0180791,0.838056,0.986755,0.0684052,0.659529,0.721648,0.844426,0.187664,0.0884934,0.0197094,0.916379,0.839487,0.0201229,0.622269,0.0517385,0.0193777,0.838356,0.0586959,0.0282498,0.905676,0.104293,0.0265585,0.0166612,0.887673,0.110495,0.0213577,0.687094,0.666788,0.0141848,0.0639276,0.295467,0.0237554,0.736494,0.0253814,0.0177785,0.904028,0.0227605,0.699078,0.0190547,0.343025,0.759777,0.867665,0.804734,0.770163,0.513666,0.0212203,0.0460181,0.0388873,0.944608,0.531848,0.915573,0.108372,0.822255,0.457332,0.833602,0.0308575,0.0170722,0.910339,0.790729,0.913321,0.967272,0.353805,0.0692973,0.213733,0.920882,0.737096,0.924511,0.599075,0.018719,0.0339792,0.137419,0.0110591,0.0321654
4.0,0.051053,0.863199,0.0275537,0.0294484,0.782794,0.882861,0.950377,0.807008,0.952484,0.861197,0.378617,0.0258749,0.886291,0.828689,0.9673,0.662959,0.0110351,0.870546,0.0133243,0.0381976,0.0236494,0.0191596,0.594608,0.942951,0.87761,0.0132305,0.938276,0.0290295,0.0143466,0.0268114,0.591214,0.0557681,0.796216,0.600936,0.947123,0.871011,0.635612,0.769902,0.379778,0.730542,0.466287,0.952321,0.0353547,0.137278,0.0371407,0.876667,0.675191,0.0223427,0.0196996,0.00798603,0.928274,0.746248,0.0222739,0.859898,0.982034,0.0992929,0.528479,0.783112,0.844436,0.185884,0.0581742,0.0262456,0.933742,0.840266,0.026849,0.606677,0.039298,0.0277011,0.860687,0.0734078,0.0280497,0.897123,0.0962457,0.021344,0.0205433,0.855168,0.15266,0.0333589,0.67904,0.726572,0.0317636,0.0297854,0.0957577,0.0038168,0.732649,0.0280408,0.0123695,0.904858,0.0226349,0.783765,0.02148,0.466567,0.871758,0.874819,0.840489,0.767826,0.454463,0.0352963,0.0613523,0.0417437,0.929307,0.558904,0.887633,0.141082,0.819693,0.523938,0.870347,0.0361347,0.0198738,0.887631,0.7998,0.864303,0.971677,0.497284,0.0664385,0.344044,0.913089,0.734219,0.938329,0.624579,0.0307013,0.0516237,0.154991,0.0145132,0.0345814
4.0,0.0443981,0.907723,0.0244937,0.0331675,0.764,0.866066,0.916962,0.822892,0.914476,0.847173,0.386662,0.0240317,0.887426,0.815927,0.971614,0.672903,0.0140339,0.866835,0.0170635,0.028791,0.0251957,0.0168579,0.7133,0.910427,0.900835,0.0162597,0.92976,0.0253016,0.0158474,0.0775024,0.616815,0.0668585,0.768442,0.557385,0.952223,0.88667,0.696818,0.956188,0.415746,0.746253,0.510847,0.957627,0.0211792,0.211506,0.0503535,0.857139,0.762281,0.0236197,0.0260388,0.0135221,0.921831,0.719941,0.0257687,0.805604,0.973814,0.0850846,0.707816,0.677818,0.831931,0.262566,0.167663,0.0246695,0.924476,0.81092,0.0235375,0.609428,0.0570534,0.0299512,0.83065,0.0576311,0.0342592,0.882343,0.10364,0.0230586,0.0225817,0.868324,0.188356,0.0561257,0.726155,0.694338,0.0187016,0.137867,0.476909,0.00536367,0.677611,0.0268981,0.02643,0.920808,0.041685,0.730607,0.0183524,0.43554,0.830536,0.845606,0.843517,0.728578,0.543246,0.0384842,0.0450491,0.0497959,0.913593,0.50049,0.848899,0.157913,0.870518,0.487402,0.851912,0.0323644,0.0223576,0.937261,0.780219,0.869933,0.96625,0.513316,0.0531469,0.200993,0.91942,0.713352,0.923992,0.707262,0.0291087,0.0461624,0.153263,0.0150925,0.0381711
4.0,0.0495277,0.888907,0.023284,0.0302006,0.795311,0.81404,0.934276,0.81949,0.957008,0.84763,0.439266,0.0213233,0.894209,0.85031,0.961966,0.742002,0.00948484,0.868753,0.0239216,0.0338386,0.022754,0.0233755,0.688531,0.949489,0.914188,0.0136228,0.937144,0.0306169,0.0205248,0.0204992,0.604554,0.0680395,0.821913,0.614838,0.953673,0.897262,0.628063,0.974762,0.667455,0.786638,0.466731,0.95766,0.0608133,0.111475,0.0491982,0.834671,0.637523,0.0236852,0.0208602,0.0221685,0.892215,0.694917,0.018067,0.81781,0.982538,0.136363,0.641031,0.802948,0.868945,0.236158,0.142762,0.0218964,0.911518,0.786215,0.0205228,0.661536,0.0586778,0.0338283,0.849107,0.0748001,0.0282489,0.88554,0.113482,0.0248194,0.0200857,0.863178,0.191053,0.0306645,0.69612,0.713588,0.0265592,0.0334817,0.374296,0.0274457,0.675686,0.0370248,0.0200404,0.879978,0.0261898,0.765277,0.0225372,0.325867,0.859134,0.867582,0.838971,0.709052,0.45364,0.0328266,0.0440282,0.047883,0.883603,0.535605,0.895791,0.141333,0.881832,0.478414,0.856486,0.0396504,0.0167272,0.899397,0.793888,0.863209,0.956598,0.419078,0.0528798,0.252966,0.917912,0.713515,0.92665,0.617002,0.0307967,0.0457736,0.134164,0.0138506,0.0410227
4.0,0.0571926,0.882362,0.0193485,0.030078,0.734215,0.805835,0.933341,0.834231,0.953158,0.85683,0.414338,0.0242508,0.889187,0.8302,0.953943,0.617059,0.0122387,0.842711,0.0173932,0.0464129,0.0275399,0.0161527,0.676684,0.918511,0.895575,0.0402169,0.908167,0.0319767,0.013871,0.0230356,0.509412,0.0731669,0.765402,0.405025,0.946102,0.886295,0.584761,0.950885,0.401452,0.723416,0.388225,0.948178,0.0350706,0.096058,0.0462425,0.835061,0.829254,0.0224119,0.0242227,0.0129917,0.872361,0.649843,0.0228292,0.805395,0.976799,0.0897368,0.777795,0.727642,0.813403,0.211282,0.165172,0.0257039,0.917943,0.780634,0.0321885,0.496394,0.0601558,0.0291151,0.832411,0.0585598,0.0343709,0.897561,0.0659816,0.0250399,0.0256514,0.868135,0.127017,0.0368432,0.696147,0.675247,0.0265136,0.033234,0.240145,0.00719707,0.671051,0.0267506,0.0277209,0.907452,0.0105601,0.747302,0.0229193,0.411333,0.827744,0.843692,0.85662,0.699862,0.444296,0.0343139,0.0358709,0.044902,0.927833,0.452484,0.899415,0.11167,0.860958,0.484048,0.853612,0.0400245,0.0466111,0.891657,0.77844,0.862146,0.966871,0.377131,0.066,0.141157,0.912952,0.662992,0.916277,0.588545,0.0337535,0.0480198,0.14818,0.0135858,0.0455635
4.0,0.0518727,0.907061,0.0187771,0.0320072,0.807139,0.841442,0.947978,0.750042,0.942265,0.862912,0.462455,0.0267224,0.904192,0.859642,0.93733,0.68787,0.013513,0.86632,0.0158293,0.0311781,0.0286355,0.0162325,0.508803,0.9362,0.89814,0.0284832,0.932916,0.0436887,0.0168244,0.0194038,0.630695,0.0578514,0.793448,0.49225,0.940677,0.911768,0.651689,0.759804,0.613741,0.814592,0.483619,0.948653,0.0319374,0.142611,0.0505545,0.87209,0.717121,0.0287698,0.0197574,0.009278,0.849742,0.774168,0.0201383,0.854912,0.978158,0.0945926,0.288386,0.773472,0.87965,0.38797,0.105042,0.00421783,0.920687,0.869869,0.0292382,0.649597,0.0500863,0.0272568,0.798284,0.0713399,0.0312867,0.913755,0.126232,0.0230661,0.0257911,0.896507,0.225948,0.0342158,0.816268,0.730232,0.0243242,0.180652,0.0304568,0.00940748,0.717909,0.0455885,0.0431724,0.900039,0.0270127,0.704012,0.025106,0.567307,0.906523,0.876014,0.855937,0.749195,0.383223,0.0327625,0.0471448,0.0442049,0.917178,0.533763,0.863471,0.223006,0.852418,0.539614,0.881635,0.0424833,0.0252772,0.916963,0.844655,0.866554,0.966106,0.454043,0.0853484,0.273065,0.922843,0.738366,0.929214,0.635427,0.0381223,0.058223,0.358742,0.0125775,0.0575644
