class,cg05415871,cg07804728,cg06489728,cg22736354,cg04836492,cg13202751,cg02404636,cg13939055,cg20003638,cg00135497,cg04097388,cg02886806,cg05028639,cg13493426,cg21946667,cg18192222,cg03127558,cg18086664,cg14383422,cg10924085,cg15792367,cg12559685,cg14219896,cg22672359,cg07157058,cg06729093,cg23301740,cg12795947,cg13356175,cg18074954,cg22808692,cg11788523,cg24756378,cg05599106,cg19367176,cg19640789,cg11733430,cg06818047,cg02183025,cg10334121,cg11954230,cg16481556,cg12965202,cg00369443,cg00461685,cg00821186,cg06683177,cg07149267,cg25471715,cg03040554,cg14363146,cg09603381,cg08390760,cg08477640,cg13540805,cg10911354,cg03735012,cg07643912,cg10613684,cg04071270,cg12519676,cg25299750,cg25251562,cg21798667,cg08319417,cg17590135,cg01596963,cg27504738,cg09498007,cg16308533,cg22332266,cg12731868,cg23476885,cg21198531,cg00590036,cg26333652,cg14699765,cg12624829,cg12326244,cg18237551,cg21610439,cg22407458,cg21051964,cg10360139,cg21189611,cg02803914,cg08113526,cg08733933,cg04248312,cg17371014,cg08051310
-1.0,0.969705,0.930452,0.977365,0.365221,0.887906,0.541368,0.0266866,0.500526,0.834297,0.898109,0.889624,0.909918,0.943384,0.888086,0.793508,0.0403007,0.957546,0.208526,0.635695,0.91574,0.342499,0.896846,0.941035,0.0241348,0.113376,0.907069,0.935744,0.764268,0.226866,0.434686,0.984133,0.448954,0.682864,0.0788291,0.945641,0.988753,0.937118,0.84331,0.527036,0.85758,0.0318007,0.983514,0.920163,0.977086,0.827241,0.853865,0.0151291,0.914392,0.457545,0.87145,0.0139408,0.908042,0.0165724,0.920124,0.736903,0.697161,0.566713,0.468559,0.899994,0.819604,0.681727,0.409352,0.673024,0.0410129,0.985906,0.949386,0.569771,0.531485,0.123298,0.954607,0.056879,0.885647,0.980539,0.0449844,0.177982,0.670975,0.820787,0.0329576,0.806195,0.259687,0.894097,0.465635,0.955113,0.928935,0.953073,0.531764,0.841765,0.567414,0.0331754,0.946796,0.023885
-1.0,0.969795,0.926352,0.978899,0.383128,0.879428,0.532297,0.0288187,0.532311,0.817099,0.906167,0.905436,0.918989,0.952174,0.882008,0.809193,0.0221113,0.948468,0.0222344,0.626911,0.898331,0.30031,0.892717,0.954233,0.0306028,0.0204578,0.910587,0.941946,0.722954,0.166535,0.493789,0.986282,0.484958,0.789366,0.0821592,0.921799,0.986661,0.940649,0.907233,0.53232,0.848655,0.026438,0.983062,0.920974,0.980568,0.769645,0.83466,0.0234604,0.917091,0.473363,0.86909,0.0111671,0.924776,0.106745,0.945193,0.72884,0.701973,0.612053,0.469344,0.882757,0.835565,0.612223,0.37365,0.465361,0.0382637,0.975493,0.943915,0.589061,0.54506,0.103546,0.961173,0.0296423,0.872193,0.982539,0.0247243,0.190837,0.714789,0.817376,0.0196043,0.772884,0.521847,0.918014,0.396401,0.954973,0.917936,0.961614,0.543917,0.832258,0.509937,0.0217525,0.940838,0.0186092
-1.0,0.966639,0.929004,0.97894,0.356845,0.910713,0.483379,0.0271134,0.504136,0.837529,0.88322,0.0271486,0.894817,0.94801,0.90691,0.803984,0.0272004,0.938365,0.0233693,0.561629,0.895854,0.300963,0.889861,0.943895,0.0313462,0.022982,0.91448,0.936946,0.807965,0.210151,0.406311,0.987033,0.426099,0.69853,0.0747507,0.865261,0.989485,0.941813,0.921249,0.488729,0.886243,0.0215695,0.970334,0.917556,0.961488,0.810907,0.883236,0.0187975,0.93431,0.418635,0.867552,0.00980136,0.936495,0.0143982,0.896585,0.713075,0.650516,0.587519,0.390161,0.843831,0.8438,0.639139,0.34412,0.656863,0.028802,0.976636,0.903403,0.61309,0.543602,0.0890428,0.952128,0.0377123,0.857334,0.974734,0.0189671,0.168833,0.675973,0.827433,0.0288849,0.772626,0.428903,0.867095,0.424245,0.947118,0.934666,0.950866,0.458841,0.803659,0.516321,0.0164462,0.921855,0.0226023
-1.0,0.953469,0.925347,0.977159,0.3456,0.889339,0.402738,0.0301504,0.47594,0.781945,0.850829,0.811557,0.889793,0.945108,0.893679,0.779213,0.0630332,0.929254,0.0228435,0.402203,0.934677,0.382754,0.807955,0.948479,0.0294293,0.0241874,0.912366,0.930002,0.793855,0.153067,0.420252,0.98898,0.341213,0.693207,0.0955802,0.868604,0.987256,0.933658,0.901029,0.40359,0.900406,0.430312,0.977549,0.912066,0.9746,0.738331,0.855872,0.0199837,0.924549,0.464696,0.829709,0.0147917,0.916619,0.0181355,0.948057,0.710738,0.659437,0.513665,0.371165,0.801972,0.846406,0.553073,0.350595,0.826782,0.0226842,0.970094,0.949843,0.533623,0.57963,0.128979,0.714728,0.0591388,0.871601,0.978278,0.0287067,0.15435,0.638037,0.812121,0.0287891,0.786338,0.304672,0.856445,0.405411,0.945243,0.933339,0.950511,0.443777,0.827827,0.571375,0.0287038,0.92176,0.0202229
-1.0,0.954131,0.931161,0.976537,0.323036,0.870741,0.415171,0.0350782,0.404402,0.835928,0.897995,0.815781,0.877582,0.944034,0.898423,0.794957,0.030733,0.916016,0.0251568,0.540876,0.905791,0.338362,0.890025,0.919417,0.0378469,0.0265833,0.930728,0.893761,0.823838,0.199359,0.36952,0.980852,0.447595,0.687373,0.0718712,0.87071,0.985423,0.927144,0.879216,0.499262,0.891304,0.0259442,0.978692,0.906293,0.969325,0.81397,0.905121,0.0223196,0.928895,0.444437,0.883838,0.0173057,0.909901,0.0991482,0.942222,0.704575,0.659418,0.561421,0.422331,0.836082,0.842579,0.671743,0.308037,0.883379,0.0370821,0.982396,0.952668,0.544366,0.350973,0.107478,0.916586,0.0690454,0.904812,0.979596,0.0267207,0.144405,0.63101,0.821645,0.0225369,0.716356,0.316544,0.822572,0.362059,0.937035,0.900695,0.959402,0.466785,0.781966,0.505231,0.0246604,0.931807,0.0263245
-1.0,0.975576,0.916337,0.972534,0.449559,0.872719,0.486019,0.0237258,0.545325,0.875267,0.879816,0.886827,0.91784,0.949416,0.928779,0.806792,0.0377299,0.948404,0.0242947,0.611486,0.928375,0.332797,0.922683,0.953571,0.0277151,0.0219794,0.911663,0.947454,0.850666,0.236324,0.363524,0.957799,0.416948,0.841574,0.0809041,0.922775,0.988712,0.932338,0.918962,0.50167,0.902519,0.0406364,0.983352,0.904517,0.973312,0.834233,0.892813,0.0190348,0.916065,0.479372,0.845938,0.0142151,0.915539,0.0156136,0.932364,0.768959,0.663502,0.548543,0.396399,0.931919,0.813074,0.645254,0.38351,0.843953,0.0349444,0.981637,0.40168,0.615272,0.553132,0.116763,0.948088,0.0436348,0.900585,0.97944,0.0240279,0.186413,0.682099,0.84464,0.0218287,0.859556,0.345856,0.890143,0.457637,0.953715,0.926034,0.955308,0.506855,0.830245,0.53763,0.03691,0.939974,0.0213185
-1.0,0.940177,0.897784,0.978448,0.374818,0.356233,0.515576,0.016346,0.508915,0.813974,0.871689,0.899483,0.914289,0.946966,0.915666,0.808224,0.0480521,0.945728,0.0246223,0.584294,0.903798,0.314501,0.922413,0.950117,0.028552,0.018726,0.897446,0.923837,0.824717,0.20697,0.382721,0.982846,0.492216,0.706382,0.092594,0.427469,0.986236,0.934523,0.910158,0.467223,0.897093,0.0351607,0.982844,0.910239,0.974456,0.776132,0.317759,0.0222958,0.927142,0.491139,0.891952,0.01578,0.927951,0.0166096,0.926753,0.734971,0.675233,0.603851,0.450666,0.852699,0.799783,0.597852,0.37497,0.677315,0.0293275,0.978392,0.96115,0.609203,0.358175,0.0979028,0.962722,0.0705614,0.887742,0.978572,0.0187469,0.149052,0.732624,0.835444,0.0380869,0.757712,0.301778,0.869969,0.455076,0.937164,0.924425,0.94497,0.500809,0.844502,0.523022,0.0273793,0.95277,0.0235096
-1.0,0.941239,0.912637,0.972351,0.371126,0.897694,0.502089,0.0197239,0.554502,0.861097,0.921978,0.805016,0.912387,0.935213,0.912355,0.844502,0.0329773,0.965932,0.0436871,0.612546,0.931985,0.394807,0.928078,0.941747,0.0355967,0.0278075,0.91154,0.945361,0.782589,0.246665,0.214498,0.984628,0.388706,0.662041,0.111211,0.861619,0.9795,0.92802,0.917253,0.48571,0.874749,0.0529014,0.977122,0.926418,0.96133,0.803636,0.907084,0.020239,0.923509,0.463359,0.855537,0.0150013,0.933162,0.10251,0.923808,0.73643,0.670382,0.553882,0.468436,0.877398,0.828206,0.749733,0.438952,0.875174,0.0444345,0.976572,0.944036,0.57637,0.480896,0.164603,0.993545,0.025363,0.923868,0.983548,0.0364064,0.202554,0.666015,0.829687,0.0282855,0.859387,0.373152,0.86098,0.452039,0.94728,0.947516,0.936174,0.518735,0.882784,0.56316,0.0964699,0.91932,0.0324804
-1.0,0.96678,0.896413,0.975099,0.373004,0.853367,0.479237,0.0330435,0.538998,0.819836,0.841381,0.0421468,0.893565,0.946962,0.926709,0.833135,0.02136,0.9648,0.021675,0.516691,0.908537,0.358698,0.915112,0.950446,0.0171896,0.0199825,0.91183,0.952774,0.770882,0.289785,0.328529,0.986877,0.36173,0.694325,0.0789797,0.87383,0.988579,0.93592,0.92988,0.451565,0.899123,0.0206793,0.983933,0.927068,0.976095,0.776232,0.85649,0.0221914,0.929722,0.457298,0.874761,0.0100705,0.921813,0.0158784,0.948729,0.743473,0.70404,0.528882,0.429482,0.847232,0.788352,0.71331,0.312963,0.856625,0.0309807,0.979736,0.946882,0.5845,0.640682,0.107197,0.987726,0.0640027,0.854825,0.979507,0.0223042,0.205123,0.627565,0.817562,0.0204175,0.851394,0.24976,0.868204,0.420407,0.951923,0.941343,0.946384,0.451002,0.834165,0.56313,0.0227711,0.962882,0.0174613
-1.0,0.973015,0.918787,0.976782,0.37648,0.868638,0.498663,0.0250304,0.567707,0.858039,0.869733,0.854057,0.916095,0.949939,0.925574,0.796805,0.0269465,0.944698,0.0239414,0.603061,0.905122,0.322842,0.886766,0.948611,0.0253963,0.0215838,0.90553,0.941034,0.841306,0.235311,0.394379,0.98374,0.410047,0.754344,0.074937,0.887531,0.984191,0.939552,0.892778,0.449151,0.907797,0.0270979,0.980539,0.921083,0.968438,0.79457,0.878819,0.0178888,0.925437,0.431371,0.873406,0.0142093,0.933783,0.0181653,0.951373,0.750074,0.637243,0.559487,0.40375,0.867287,0.818501,0.659022,0.284092,0.872034,0.0309811,0.98562,0.936708,0.623935,0.738732,0.128521,0.909502,0.0294625,0.857894,0.976669,0.0185291,0.1686,0.688109,0.823453,0.0236429,0.811105,0.28575,0.890582,0.359589,0.956308,0.916539,0.959429,0.383125,0.81861,0.554352,0.0380021,0.954727,0.0271639
-1.0,0.964207,0.907722,0.978709,0.504863,0.892014,0.598292,0.0300695,0.649248,0.908285,0.935343,0.867481,0.897215,0.948607,0.938887,0.829611,0.0381498,0.975699,0.0235621,0.693249,0.905841,0.355728,0.912704,0.947892,0.0310288,0.0238613,0.930459,0.952566,0.829037,0.158075,0.572555,0.9867,0.52522,0.811377,0.0987724,0.857362,0.968236,0.943956,0.91073,0.575284,0.852306,0.0337948,0.978651,0.932069,0.977051,0.832744,0.870946,0.018307,0.933626,0.522233,0.864886,0.011815,0.941121,0.0269481,0.933105,0.789977,0.702972,0.633555,0.494095,0.886214,0.829824,0.776749,0.491924,0.881197,0.0259665,0.975915,0.951663,0.67715,0.464747,0.191721,0.966593,0.0307129,0.883388,0.983152,0.0279195,0.357937,0.722539,0.841751,0.0262289,0.862739,0.417382,0.928651,0.527142,0.939214,0.922107,0.951763,0.556626,0.825924,0.599794,0.0207361,0.957933,0.0299638
-1.0,0.970027,0.92348,0.976372,0.398244,0.874263,0.413586,0.0294268,0.493857,0.767282,0.801665,0.282919,0.907678,0.939519,0.916679,0.755829,0.0422258,0.919513,0.0288433,0.494267,0.914304,0.293513,0.866646,0.949436,0.0374039,0.0245097,0.896826,0.934135,0.747242,0.225676,0.405999,0.815695,0.461976,0.814497,0.0778895,0.90364,0.983953,0.920131,0.857375,0.44745,0.899261,0.0358471,0.966276,0.909927,0.971705,0.824734,0.832173,0.0262662,0.935674,0.466054,0.874928,0.0185999,0.914921,0.0244631,0.905728,0.729211,0.685739,0.534937,0.418304,0.889642,0.794718,0.672739,0.434589,0.589163,0.0329459,0.976047,0.41383,0.562742,0.735082,0.146781,0.880818,0.0372905,0.877846,0.978183,0.02415,0.167246,0.653423,0.805621,0.021662,0.836728,0.252344,0.880593,0.478191,0.946217,0.922009,0.955651,0.45202,0.81211,0.541688,0.0787688,0.939851,0.0301907
-1.0,0.962088,0.924408,0.97511,0.4254,0.863825,0.55095,0.148198,0.492908,0.791094,0.909409,0.869023,0.891854,0.935352,0.902486,0.81179,0.0836374,0.901362,0.0228116,0.555581,0.891752,0.379885,0.882257,0.953465,0.0270969,0.0164455,0.913972,0.956137,0.76503,0.261296,0.238274,0.98636,0.444849,0.734905,0.0762451,0.873713,0.988366,0.93684,0.952364,0.457594,0.915311,0.0246312,0.980336,0.920387,0.98226,0.855233,0.859126,0.0119442,0.917583,0.515095,0.861851,0.0091421,0.919922,0.0611877,0.922062,0.765693,0.701982,0.57219,0.507837,0.850303,0.849797,0.67512,0.285644,0.827287,0.0277558,0.978169,0.933718,0.589242,0.57879,0.110822,0.979012,0.0404255,0.857566,0.977341,0.0223574,0.204147,0.682661,0.822965,0.0273759,0.838093,0.227139,0.876547,0.375124,0.925178,0.963553,0.940848,0.456442,0.800004,0.563689,0.0240595,0.932959,0.0189379
-1.0,0.963183,0.915019,0.978516,0.381424,0.874346,0.455122,0.0364572,0.513281,0.871935,0.813055,0.885051,0.903541,0.946794,0.862742,0.798249,0.042126,0.932969,0.0240296,0.514771,0.907007,0.35183,0.888254,0.945166,0.0375914,0.0233418,0.906326,0.92144,0.855777,0.221733,0.479375,0.974889,0.424413,0.738048,0.0631929,0.929235,0.986432,0.932481,0.851578,0.50794,0.917539,0.0293513,0.976634,0.921404,0.843035,0.745321,0.877343,0.022011,0.936352,0.511135,0.864847,0.0150583,0.91427,0.0197597,0.937281,0.73549,0.673548,0.618051,0.471544,0.874604,0.824508,0.496352,0.375027,0.858672,0.0290878,0.976401,0.94476,0.560778,0.500574,0.134329,0.965775,0.049256,0.884779,0.978619,0.030378,0.184231,0.674032,0.809514,0.0279432,0.848812,0.331601,0.85811,0.421061,0.948898,0.517992,0.9231,0.475874,0.850698,0.566935,0.0270646,0.930201,0.027863
-1.0,0.966735,0.920631,0.970371,0.354249,0.849379,0.558802,0.0216189,0.538757,0.856276,0.912783,0.823545,0.896955,0.943728,0.909351,0.807396,0.0281365,0.950282,0.0295198,0.620518,0.927534,0.276264,0.887594,0.94286,0.0334963,0.0191174,0.901127,0.933711,0.800402,0.165472,0.365031,0.98486,0.424196,0.764053,0.0739512,0.932396,0.983886,0.940208,0.924997,0.464688,0.877402,0.0221957,0.97404,0.915651,0.980174,0.813307,0.869711,0.0148734,0.918917,0.391169,0.844501,0.0146088,0.921862,0.0106372,0.926451,0.736754,0.718111,0.557181,0.481777,0.893747,0.85849,0.746478,0.293274,0.661889,0.0303274,0.976821,0.928196,0.547129,0.595669,0.123356,0.841401,0.0234984,0.836572,0.973027,0.0198103,0.131767,0.677741,0.827753,0.0314561,0.767221,0.281901,0.837808,0.42774,0.949041,0.954141,0.953076,0.491609,0.87813,0.521219,0.0179628,0.928846,0.0192071
-1.0,0.963263,0.912257,0.974044,0.376962,0.878287,0.570978,0.0211827,0.51312,0.801086,0.82473,0.891763,0.880152,0.949419,0.932962,0.805594,0.0301011,0.944932,0.031891,0.589036,0.921262,0.331197,0.894404,0.945866,0.0345908,0.0233256,0.91039,0.914665,0.814187,0.166425,0.522918,0.98106,0.492852,0.751031,0.0783184,0.890997,0.978499,0.904502,0.894772,0.520398,0.890087,0.0484743,0.97771,0.909037,0.96584,0.8095,0.850419,0.019361,0.933,0.449328,0.862115,0.0185495,0.932931,0.0297887,0.932434,0.742518,0.646496,0.563676,0.386504,0.873762,0.806277,0.678288,0.340268,0.896173,0.028276,0.965352,0.954894,0.634078,0.49076,0.141775,0.967501,0.0299673,0.907305,0.957652,0.0317227,0.186042,0.700502,0.83133,0.0209595,0.851251,0.384527,0.871331,0.373609,0.948033,0.92666,0.949714,0.468366,0.828474,0.542529,0.0642382,0.941335,0.0288574
-1.0,0.970936,0.909973,0.978184,0.402179,0.864861,0.498011,0.0318159,0.659676,0.809537,0.898375,0.862112,0.906548,0.928546,0.932645,0.806444,0.0296562,0.934145,0.0238363,0.617315,0.897197,0.300792,0.905157,0.945349,0.0334859,0.020562,0.912774,0.935746,0.763822,0.18748,0.488009,0.980621,0.521597,0.757135,0.0660156,0.927757,0.986248,0.920436,0.880014,0.473432,0.872824,0.0336151,0.976656,0.910154,0.971148,0.791286,0.846042,0.0172861,0.923385,0.386296,0.85974,0.0178273,0.909137,0.0191457,0.934482,0.742716,0.674707,0.570005,0.484529,0.842117,0.814276,0.660372,0.364876,0.87939,0.031693,0.978837,0.948379,0.606696,0.379787,0.0869516,0.947254,0.0384717,0.883716,0.975506,0.0252406,0.163797,0.66397,0.828355,0.0239761,0.783755,0.331636,0.870911,0.415217,0.94926,0.927777,0.945274,0.493071,0.852433,0.533754,0.0317681,0.938978,0.0259837
-1.0,0.974019,0.910636,0.976875,0.332332,0.87008,0.499582,0.0242797,0.627161,0.870324,0.904699,0.889043,0.901511,0.948997,0.942917,0.830515,0.0245641,0.942808,0.0230961,0.654221,0.906803,0.315852,0.930638,0.952232,0.023294,0.0211805,0.918416,0.936139,0.856644,0.19835,0.419781,0.984799,0.449303,0.809294,0.0593186,0.914164,0.989636,0.940151,0.912152,0.547212,0.871044,0.0484864,0.984138,0.913618,0.977839,0.823944,0.825301,0.0198383,0.899423,0.394993,0.904477,0.0124775,0.92455,0.0153039,0.937286,0.727944,0.67742,0.583716,0.452421,0.891473,0.836166,0.733794,0.286633,0.697947,0.0188695,0.984585,0.956246,0.613562,0.461607,0.0981841,0.960333,0.0453654,0.897429,0.977649,0.0220605,0.200946,0.703562,0.832959,0.0271066,0.826982,0.385486,0.880273,0.410481,0.954712,0.773389,0.971002,0.484182,0.80378,0.534716,0.0519993,0.949966,0.0212022
1.0,0.88558,0.861819,0.974377,0.261831,0.876728,0.346966,0.025067,0.414504,0.744472,0.714358,0.822417,0.833251,0.948996,0.879998,0.699048,0.0255942,0.937026,0.028658,0.291894,0.904385,0.451377,0.674114,0.953476,0.0319305,0.0235574,0.932916,0.917311,0.729075,0.351007,0.124808,0.981839,0.310762,0.559472,0.127514,0.904575,0.977059,0.928025,0.737658,0.323737,0.829973,0.0326911,0.980566,0.921702,0.972406,0.655626,0.842679,0.022559,0.93602,0.568119,0.879199,0.0144984,0.81197,0.021092,0.939693,0.676416,0.771355,0.342491,0.199006,0.830363,0.713778,0.608426,0.206912,0.847091,0.0409111,0.966604,0.965664,0.498943,0.734812,0.179983,0.645961,0.101833,0.863772,0.959614,0.0290572,0.109445,0.499554,0.840904,0.0244342,0.864358,0.189512,0.812053,0.25061,0.893473,0.928037,0.939887,0.292776,0.841673,0.605659,0.0406921,0.579227,0.0232744
1.0,0.96959,0.899905,0.971924,0.314063,0.872172,0.415761,0.0258268,0.396789,0.736977,0.787748,0.816673,0.881761,0.926971,0.864992,0.773589,0.0344032,0.931818,0.0291037,0.380807,0.912988,0.410708,0.821812,0.955329,0.0266004,0.0200906,0.91622,0.920883,0.726815,0.336779,0.296613,0.953033,0.33934,0.696697,0.101356,0.935453,0.983714,0.946952,0.829185,0.396193,0.870711,0.0408407,0.983721,0.584049,0.967154,0.696096,0.849128,0.0191399,0.922082,0.600723,0.857677,0.015867,0.92549,0.0213271,0.942762,0.731334,0.740479,0.471969,0.394934,0.876242,0.737515,0.616365,0.225132,0.66129,0.0500983,0.979375,0.96698,0.500444,0.693696,0.164111,0.83028,0.0596827,0.864871,0.978296,0.0227525,0.119955,0.59246,0.832022,0.0179288,0.895914,0.197714,0.877787,0.278725,0.899402,0.924753,0.954653,0.373164,0.858798,0.588734,0.0662268,0.601889,0.0237429
1.0,0.900322,0.914683,0.930838,0.277958,0.469029,0.367452,0.038877,0.41572,0.76345,0.789268,0.874519,0.842783,0.892171,0.88287,0.731926,0.0233378,0.818303,0.167286,0.459824,0.91486,0.428297,0.727106,0.941322,0.0251392,0.112961,0.923783,0.903496,0.806572,0.272367,0.105175,0.959112,0.332655,0.688963,0.116394,0.414262,0.957224,0.946061,0.850774,0.40617,0.804658,0.391875,0.914384,0.924211,0.882387,0.708892,0.116591,0.132538,0.503539,0.475144,0.878963,0.360577,0.847044,0.0115346,0.487418,0.739707,0.721143,0.364305,0.327838,0.789473,0.728152,0.527932,0.168459,0.876459,0.0421889,0.973277,0.947599,0.493293,0.624581,0.130194,0.672653,0.0699698,0.885659,0.884222,0.0258369,0.113406,0.580906,0.829039,0.0211153,0.902749,0.160423,0.782801,0.260686,0.892008,0.935801,0.962361,0.292785,0.51914,0.56891,0.0215843,0.933085,0.018343
1.0,0.944356,0.851611,0.975633,0.312592,0.90581,0.381248,0.0428815,0.418273,0.692451,0.800804,0.805217,0.867729,0.943445,0.912322,0.680489,0.0265321,0.910293,0.0279288,0.364862,0.919012,0.41954,0.704083,0.937876,0.0414091,0.0243774,0.906733,0.917318,0.764,0.251047,0.110078,0.958661,0.340504,0.789929,0.123307,0.894112,0.970527,0.926567,0.851727,0.438108,0.783774,0.0242705,0.967416,0.894924,0.865444,0.69734,0.884037,0.0220224,0.923495,0.494575,0.854268,0.0140153,0.889231,0.0156111,0.941955,0.679933,0.739813,0.486452,0.246321,0.795278,0.753345,0.594552,0.242826,0.65037,0.0227864,0.970095,0.950909,0.519351,0.570926,0.203496,0.591984,0.0341204,0.879797,0.978032,0.0242912,0.122928,0.599008,0.802222,0.0275414,0.814892,0.251131,0.832397,0.289412,0.864065,0.518641,0.938495,0.361668,0.852072,0.579226,0.0339757,0.910858,0.0254961
1.0,0.895655,0.884536,0.973536,0.29729,0.887048,0.36044,0.0172255,0.390841,0.734514,0.761663,0.87905,0.889299,0.942782,0.815774,0.805588,0.0372607,0.909895,0.0379527,0.375866,0.907502,0.411402,0.844456,0.95103,0.0335473,0.022956,0.908317,0.942838,0.744011,0.284894,0.234974,0.981738,0.310821,0.767447,0.0977305,0.924314,0.985665,0.939225,0.853016,0.407767,0.872873,0.0424918,0.973036,0.901419,0.969462,0.689044,0.840871,0.0191656,0.936238,0.53676,0.844533,0.0136895,0.899273,0.0848049,0.942531,0.737376,0.713119,0.42267,0.308205,0.841333,0.748018,0.625571,0.228502,0.831883,0.0340241,0.977137,0.956039,0.489398,0.623612,0.117478,0.744407,0.0695811,0.887806,0.980014,0.0397648,0.156867,0.606792,0.814054,0.022952,0.904868,0.254879,0.850905,0.258714,0.917908,0.768704,0.930106,0.357323,0.805792,0.587314,0.0333893,0.942253,0.0263923
1.0,0.871255,0.887125,0.974279,0.244033,0.873942,0.490198,0.0328687,0.343676,0.72012,0.880667,0.874536,0.836049,0.939973,0.863646,0.715887,0.0258902,0.907561,0.0274584,0.512831,0.930497,0.366434,0.730309,0.946379,0.0456959,0.026091,0.907754,0.941078,0.846633,0.224285,0.0849145,0.983451,0.389461,0.525528,0.0964885,0.927326,0.980639,0.923624,0.920578,0.433047,0.864376,0.0307914,0.975716,0.896297,0.970619,0.745947,0.861878,0.0278574,0.914523,0.44605,0.8728,0.019382,0.879245,0.0203554,0.930049,0.758581,0.68721,0.55856,0.367948,0.771204,0.806694,0.525157,0.434191,0.88197,0.0389776,0.97569,0.954382,0.497471,0.381908,0.147723,0.59004,0.0324592,0.900104,0.97803,0.025711,0.122899,0.588482,0.826102,0.0229326,0.881474,0.192248,0.839927,0.505336,0.915637,0.933101,0.957194,0.359723,0.841722,0.558205,0.0286408,0.935225,0.0260476
-1.0,0.957527,0.918429,0.974108,0.299315,0.828673,0.460793,0.035129,0.503879,0.749503,0.825726,0.858839,0.899333,0.941073,0.908024,0.777631,0.0668393,0.935201,0.026729,0.463112,0.907546,0.41858,0.876526,0.939716,0.0271143,0.0198054,0.91271,0.926139,0.737534,0.250571,0.0698078,0.984493,0.362273,0.640225,0.101176,0.850686,0.987468,0.929867,0.900672,0.38715,0.848475,0.0243624,0.978681,0.901004,0.978862,0.705902,0.822422,0.0149577,0.920666,0.486699,0.883644,0.0128816,0.868811,0.0154442,0.939805,0.757004,0.697097,0.399504,0.292044,0.829577,0.784581,0.684627,0.155459,0.865772,0.0265144,0.97078,0.927608,0.543282,0.489592,0.162461,0.822288,0.0218141,0.84704,0.975071,0.0204652,0.103712,0.594863,0.815182,0.0338004,0.854515,0.248787,0.856595,0.229181,0.916782,0.932759,0.96629,0.294234,0.805288,0.529623,0.0224119,0.921778,0.0254545
-1.0,0.972253,0.894309,0.975864,0.29525,0.874839,0.435188,0.0270452,0.412833,0.765962,0.740729,0.776448,0.931179,0.946712,0.834809,0.78377,0.0306653,0.952469,0.0215695,0.462651,0.90786,0.426822,0.86005,0.946251,0.038849,0.0222723,0.908775,0.920213,0.787924,0.280078,0.394983,0.987541,0.335675,0.542878,0.0837451,0.856226,0.986529,0.930986,0.870525,0.3928,0.884133,0.0405249,0.974324,0.914701,0.973932,0.7542,0.83515,0.0270386,0.921382,0.540431,0.923917,0.0163542,0.895809,0.0287799,0.914304,0.701354,0.724146,0.573587,0.375852,0.87062,0.804874,0.481703,0.250135,0.8334,0.0445916,0.984192,0.961011,0.564056,0.488737,0.136516,0.805172,0.105249,0.926219,0.978938,0.0204427,0.119815,0.631081,0.819163,0.0208473,0.869629,0.194254,0.865418,0.32079,0.927858,0.925451,0.941525,0.414695,0.803144,0.579302,0.0389006,0.926328,0.0261883
-1.0,0.941036,0.900125,0.976644,0.361446,0.884897,0.501898,0.0252666,0.444185,0.768463,0.849772,0.789938,0.867186,0.923725,0.908492,0.79625,0.0296427,0.928434,0.0294262,0.606767,0.906271,0.419077,0.859562,0.946308,0.0309245,0.0224889,0.92515,0.932219,0.744549,0.236301,0.176241,0.982542,0.349259,0.74787,0.0850943,0.847725,0.97874,0.931121,0.919029,0.485758,0.792878,0.0246363,0.978168,0.924624,0.968092,0.731128,0.849375,0.0220327,0.93133,0.504845,0.873013,0.0237178,0.905485,0.0224071,0.935857,0.72881,0.676598,0.553126,0.400927,0.868762,0.810517,0.646344,0.371874,0.668902,0.0471965,0.979352,0.952202,0.541821,0.541811,0.162628,0.873205,0.0652013,0.877382,0.978408,0.0204167,0.156302,0.634846,0.822095,0.0251883,0.885607,0.323036,0.864955,0.466129,0.916162,0.924802,0.959961,0.498013,0.791653,0.565837,0.0303491,0.94374,0.0262468
